,date,code_insee_region,region,tmin,tmax,tmoy,annee,mois
2229,2016-03-28,28,Normandie,6.14,12.58,9.36,2016,3
2230,2017-01-05,53,Bretagne,2.68,7.9,5.29,2017,1
2231,2017-02-11,75,Nouvelle-Aquitaine,-1.19,7.71,3.26,2017,2
2232,2016-03-28,32,Hauts-de-France,6.86,12.08,9.47,2016,3
2233,2017-01-05,27,Bourgogne-Franche-Comté,-1.12,2.67,0.78,2017,1
2234,2017-02-11,52,Pays de la Loire,-4.05,4.65,0.3,2017,2
2235,2016-03-28,11,Île-de-France,6.94,14.44,10.69,2016,3
2236,2017-01-05,44,Grand Est,-1.84,3.24,0.7,2017,1
2237,2017-02-12,94,Corse,6.5,17.6,12.05,2017,2
2238,2016-03-28,53,Bretagne,6.48,12.35,9.41,2016,3
2239,2017-01-06,27,Bourgogne-Franche-Comté,-8.02,-0.42,-4.22,2017,1
2240,2017-02-13,24,Centre-Val de Loire,5.63,14.55,10.09,2017,2
2241,2016-03-28,75,Nouvelle-Aquitaine,9.14,17.42,13.28,2016,3
2242,2017-01-06,52,Pays de la Loire,-4.15,2.65,-0.75,2017,1
2243,2017-02-13,93,Provence-Alpes-Côte d'Azur,11.15,15.68,13.42,2017,2
2244,2016-03-29,76,Occitanie,6.43,18.31,12.37,2016,3
2245,2017-01-07,28,Normandie,-1.48,6.82,2.67,2017,1
2246,2017-02-14,94,Corse,10.25,15.6,12.92,2017,2
2247,2016-03-29,52,Pays de la Loire,6.7,15.35,11.02,2016,3
2248,2017-01-07,93,Provence-Alpes-Côte d'Azur,-1.67,6.73,2.53,2017,1
2249,2017-02-14,53,Bretagne,8.57,14.0,11.29,2017,2
2250,2016-03-29,94,Corse,8.6,18.05,13.32,2016,3
2251,2017-01-07,11,Île-de-France,-5.32,3.64,-0.84,2017,1
2252,2017-02-14,27,Bourgogne-Franche-Comté,2.27,13.18,7.72,2017,2
2253,2016-03-29,11,Île-de-France,5.56,14.32,9.94,2016,3
2254,2017-01-08,93,Provence-Alpes-Côte d'Azur,-0.2,9.63,4.72,2017,1
2255,2017-02-14,11,Île-de-France,3.42,13.12,8.27,2017,2
2256,2016-03-30,53,Bretagne,6.42,10.12,8.27,2016,3
2257,2017-01-08,11,Île-de-France,0.26,7.22,3.74,2017,1
2258,2017-02-14,24,Centre-Val de Loire,7.2,14.23,10.72,2017,2
2259,2016-03-31,11,Île-de-France,5.62,6.96,6.29,2016,3
2260,2017-01-08,84,Auvergne-Rhône-Alpes,-3.13,2.71,-0.21,2017,1
2261,2017-02-14,75,Nouvelle-Aquitaine,7.92,16.31,12.12,2017,2
2262,2016-03-31,84,Auvergne-Rhône-Alpes,9.54,20.15,14.85,2016,3
2263,2017-01-08,27,Bourgogne-Franche-Comté,-2.15,1.75,-0.2,2017,1
2264,2017-02-15,53,Bretagne,6.88,14.22,10.55,2017,2
2265,2016-03-31,44,Grand Est,6.47,13.63,10.05,2016,3
2266,2017-01-09,44,Grand Est,-0.29,3.49,1.6,2017,1
2267,2017-02-15,94,Corse,6.65,16.4,11.52,2017,2
2268,2016-03-31,53,Bretagne,4.8,12.15,8.48,2016,3
2269,2017-01-10,94,Corse,2.9,11.1,7.0,2017,1
2270,2017-02-16,93,Provence-Alpes-Côte d'Azur,4.85,15.7,10.28,2017,2
2271,2016-03-31,94,Corse,11.4,22.65,17.02,2016,3
2272,2017-01-10,75,Nouvelle-Aquitaine,5.84,9.11,7.48,2017,1
2273,2017-02-16,94,Corse,6.0,15.95,10.98,2017,2
2274,2016-04-01,32,Hauts-de-France,2.06,11.98,7.02,2016,4
2275,2017-01-11,75,Nouvelle-Aquitaine,5.84,11.69,8.77,2017,1
2276,2017-02-17,53,Bretagne,1.68,14.38,8.02,2017,2
2277,2016-04-01,52,Pays de la Loire,-0.5,14.95,7.22,2016,4
2278,2017-01-11,84,Auvergne-Rhône-Alpes,-0.24,6.08,2.92,2017,1
2279,2017-02-18,75,Nouvelle-Aquitaine,2.08,16.26,9.17,2017,2
2280,2016-04-01,28,Normandie,0.62,13.48,7.05,2016,4
2281,2017-01-11,11,Île-de-France,4.36,10.42,7.39,2017,1
2282,2017-02-18,32,Hauts-de-France,0.52,9.36,4.94,2017,2
2283,2016-04-02,76,Occitanie,5.26,16.39,10.83,2016,4
2284,2017-01-11,76,Occitanie,2.61,10.95,6.78,2017,1
2285,2017-02-18,53,Bretagne,3.77,14.3,9.04,2017,2
2286,2016-04-02,27,Bourgogne-Franche-Comté,5.77,12.7,9.23,2016,4
2287,2017-01-12,24,Centre-Val de Loire,5.2,9.95,7.58,2017,1
2288,2017-02-20,44,Grand Est,4.77,10.61,7.69,2017,2
2289,2016-04-02,28,Normandie,0.98,10.44,5.71,2016,4
2290,2017-01-12,84,Auvergne-Rhône-Alpes,2.45,9.95,6.2,2017,1
2291,2017-02-21,24,Centre-Val de Loire,9.45,12.32,10.88,2017,2
2292,2016-04-03,75,Nouvelle-Aquitaine,9.11,20.24,14.68,2016,4
2293,2017-01-13,32,Hauts-de-France,0.8,4.96,2.88,2017,1
2294,2017-02-21,84,Auvergne-Rhône-Alpes,5.96,13.23,9.6,2017,2
2295,2016-04-03,27,Bourgogne-Franche-Comté,9.57,17.88,13.72,2016,4
2296,2017-01-13,75,Nouvelle-Aquitaine,2.73,8.42,5.58,2017,1
2297,2017-02-22,76,Occitanie,6.47,18.28,12.38,2017,2
2298,2016-04-04,44,Grand Est,9.61,16.77,13.19,2016,4
2299,2017-01-13,94,Corse,6.65,13.85,10.25,2017,1
2300,2017-02-22,24,Centre-Val de Loire,8.57,11.23,9.9,2017,2
2301,2016-04-04,93,Provence-Alpes-Côte d'Azur,10.78,17.9,14.34,2016,4
2302,2017-01-15,93,Provence-Alpes-Côte d'Azur,0.42,7.28,3.85,2017,1
2303,2017-02-22,94,Corse,6.7,16.55,11.62,2017,2
2304,2016-04-05,11,Île-de-France,8.78,16.22,12.5,2016,4
2305,2017-01-15,44,Grand Est,-1.59,2.09,0.25,2017,1
2306,2017-02-22,84,Auvergne-Rhône-Alpes,3.97,15.67,9.82,2017,2
2307,2016-04-05,32,Hauts-de-France,7.5,13.12,10.31,2016,4
2308,2017-01-16,32,Hauts-de-France,-0.32,2.8,1.24,2017,1
2309,2017-02-23,44,Grand Est,6.34,14.08,10.21,2017,2
2310,2016-04-05,53,Bretagne,4.88,15.08,9.98,2016,4
2311,2017-01-16,44,Grand Est,-3.2,1.3,-0.95,2017,1
2312,2017-02-23,32,Hauts-de-France,8.22,11.16,9.69,2017,2
2313,2016-04-06,32,Hauts-de-France,6.14,12.02,9.08,2016,4
2314,2017-01-16,53,Bretagne,8.2,10.42,9.31,2017,1
2315,2017-02-24,44,Grand Est,2.49,8.17,5.33,2017,2
2316,2016-04-06,24,Centre-Val de Loire,3.78,14.12,8.95,2016,4
2317,2017-01-16,75,Nouvelle-Aquitaine,4.0,8.94,6.47,2017,1
2318,2017-02-24,11,Île-de-France,3.72,9.36,6.54,2017,2
2319,2016-04-06,44,Grand Est,5.74,15.99,10.86,2016,4
2320,2017-01-16,93,Provence-Alpes-Côte d'Azur,-2.05,6.1,2.02,2017,1
2321,2017-02-24,28,Normandie,3.22,9.02,6.12,2017,2
2322,2016-04-07,94,Corse,9.8,21.0,15.4,2016,4
2323,2017-01-17,75,Nouvelle-Aquitaine,-2.89,3.41,0.26,2017,1
2324,2017-02-24,32,Hauts-de-France,3.94,8.22,6.08,2017,2
2325,2016-04-07,24,Centre-Val de Loire,5.22,12.25,8.73,2016,4
2326,2017-01-17,28,Normandie,-2.06,2.72,0.33,2017,1
2327,2017-02-24,76,Occitanie,7.2,12.21,9.7,2017,2
2328,2016-04-07,11,Île-de-France,4.8,11.7,8.25,2016,4
2329,2017-01-17,93,Provence-Alpes-Côte d'Azur,-2.4,5.67,1.63,2017,1
2330,2017-02-25,11,Île-de-France,-1.1,11.66,5.28,2017,2
2331,2016-04-07,28,Normandie,3.34,11.3,7.32,2016,4
2332,2017-01-18,75,Nouvelle-Aquitaine,-4.76,-0.06,-2.41,2017,1
2333,2017-02-26,84,Auvergne-Rhône-Alpes,-1.75,15.84,7.04,2017,2
2334,2016-04-08,93,Provence-Alpes-Côte d'Azur,10.7,17.5,14.1,2016,4
2335,2017-01-18,84,Auvergne-Rhône-Alpes,-7.51,-1.19,-4.35,2017,1
2336,2017-02-26,53,Bretagne,8.88,11.9,10.39,2017,2
2337,2016-04-08,44,Grand Est,0.73,12.6,6.67,2016,4
2338,2017-01-18,53,Bretagne,-3.22,4.65,0.71,2017,1
2339,2017-02-26,11,Île-de-France,5.08,12.28,8.68,2017,2
2340,2016-04-08,53,Bretagne,4.42,13.08,8.75,2016,4
2341,2017-01-18,76,Occitanie,-5.28,1.92,-1.68,2017,1
2342,2017-02-27,93,Provence-Alpes-Côte d'Azur,3.93,13.77,8.85,2017,2
2343,2016-04-09,94,Corse,7.7,15.7,11.7,2016,4
2344,2017-01-19,11,Île-de-France,-4.82,0.34,-2.24,2017,1
2345,2017-02-27,75,Nouvelle-Aquitaine,6.21,16.66,11.43,2017,2
2346,2016-04-09,32,Hauts-de-France,4.33,11.5,7.92,2016,4
2347,2017-01-19,24,Centre-Val de Loire,-5.9,0.3,-2.8,2017,1
2348,2017-02-28,28,Normandie,2.62,8.74,5.68,2017,2
2349,2016-04-09,53,Bretagne,5.15,11.2,8.18,2016,4
2350,2017-01-19,28,Normandie,-2.86,2.38,-0.24,2017,1
2351,2017-02-28,94,Corse,5.9,17.1,11.5,2017,2
2352,2016-04-10,53,Bretagne,4.12,14.5,9.31,2016,4
2353,2017-01-20,27,Bourgogne-Franche-Comté,-10.37,1.73,-4.32,2017,1
2354,2017-02-28,76,Occitanie,6.26,13.63,9.95,2017,2
2355,2016-04-10,44,Grand Est,3.41,17.87,10.64,2016,4
2356,2017-01-20,28,Normandie,-5.46,1.3,-2.08,2017,1
2357,2017-03-01,75,Nouvelle-Aquitaine,5.14,14.8,9.97,2017,3
2358,2016-04-10,28,Normandie,0.08,14.68,7.38,2016,4
2359,2017-01-21,27,Bourgogne-Franche-Comté,-10.13,3.77,-3.18,2017,1
2360,2017-03-01,53,Bretagne,6.95,12.08,9.51,2017,3
2361,2016-04-11,75,Nouvelle-Aquitaine,8.02,18.43,13.23,2016,4
2362,2017-01-21,32,Hauts-de-France,-5.44,2.02,-1.71,2017,1
2363,2017-03-01,93,Provence-Alpes-Côte d'Azur,2.12,13.92,8.02,2017,3
2364,2016-04-11,84,Auvergne-Rhône-Alpes,8.85,17.96,13.4,2016,4
2365,2017-01-21,76,Occitanie,-1.56,11.6,5.02,2017,1
2366,2017-03-01,27,Bourgogne-Franche-Comté,3.87,9.93,6.9,2017,3
2367,2016-04-11,24,Centre-Val de Loire,8.55,15.37,11.96,2016,4
2368,2017-01-22,75,Nouvelle-Aquitaine,-2.16,6.8,2.32,2017,1
2369,2017-03-02,24,Centre-Val de Loire,3.48,11.47,7.48,2017,3
2370,2016-04-11,27,Bourgogne-Franche-Comté,8.43,17.2,12.82,2016,4
2371,2017-01-22,24,Centre-Val de Loire,-6.4,4.8,-0.8,2017,1
2372,2017-03-02,84,Auvergne-Rhône-Alpes,5.92,12.3,9.11,2017,3
2373,2016-04-11,28,Normandie,8.28,12.86,10.57,2016,4
2374,2017-01-22,76,Occitanie,-0.85,6.75,2.95,2017,1
2375,2017-03-03,53,Bretagne,7.7,12.6,10.15,2017,3
2376,2016-04-12,84,Auvergne-Rhône-Alpes,6.59,19.78,13.19,2016,4
2377,2017-01-23,75,Nouvelle-Aquitaine,-1.91,9.18,3.63,2017,1
2378,2017-03-03,75,Nouvelle-Aquitaine,8.03,18.23,13.13,2017,3
2379,2016-04-12,94,Corse,9.6,20.2,14.9,2016,4
2380,2017-01-23,76,Occitanie,2.05,8.4,5.23,2017,1
2381,2017-03-03,94,Corse,5.75,17.1,11.42,2017,3
2382,2016-04-13,84,Auvergne-Rhône-Alpes,8.05,17.13,12.59,2016,4
2383,2017-01-23,44,Grand Est,-9.21,-0.7,-4.96,2017,1
2384,2017-03-03,27,Bourgogne-Franche-Comté,2.33,16.1,9.22,2017,3
2385,2016-04-13,28,Normandie,5.06,16.8,10.93,2016,4
2386,2017-01-24,76,Occitanie,-1.23,7.91,3.34,2017,1
2387,2017-03-03,76,Occitanie,6.18,16.04,11.11,2017,3
2388,2016-04-14,24,Centre-Val de Loire,3.48,15.35,9.42,2016,4
2389,2017-01-24,44,Grand Est,-6.68,-1.95,-4.31,2017,1
2390,2017-03-04,28,Normandie,6.3,10.84,8.57,2017,3
2391,2016-04-14,44,Grand Est,5.97,16.71,11.34,2016,4
2392,2017-01-24,75,Nouvelle-Aquitaine,-2.97,7.37,2.2,2017,1
2393,2017-03-04,94,Corse,8.25,18.05,13.15,2017,3
2394,2016-04-14,84,Auvergne-Rhône-Alpes,3.75,19.18,11.47,2016,4
2395,2017-01-25,27,Bourgogne-Franche-Comté,-5.25,-2.8,-4.02,2017,1
2396,2017-03-05,11,Île-de-France,3.96,10.16,7.06,2017,3
2397,2016-04-15,27,Bourgogne-Franche-Comté,9.82,15.88,12.85,2016,4
2398,2017-01-25,94,Corse,6.05,13.15,9.6,2017,1
2399,2017-03-06,52,Pays de la Loire,7.2,11.5,9.35,2017,3
2400,2016-04-15,24,Centre-Val de Loire,8.08,16.07,12.08,2016,4
2401,2017-01-25,28,Normandie,-2.08,1.4,-0.34,2017,1
2402,2017-03-06,24,Centre-Val de Loire,4.87,10.32,7.59,2017,3
2403,2016-04-16,53,Bretagne,6.4,12.3,9.35,2016,4
2404,2017-01-26,76,Occitanie,-4.58,10.56,2.99,2017,1
2405,2017-03-07,52,Pays de la Loire,6.4,11.0,8.7,2017,3
2406,2016-04-16,24,Centre-Val de Loire,8.62,13.35,10.98,2016,4
2407,2017-01-26,27,Bourgogne-Franche-Comté,-10.35,2.13,-4.11,2017,1
2408,2017-03-08,11,Île-de-France,4.3,13.42,8.86,2017,3
2409,2016-04-17,52,Pays de la Loire,2.7,13.05,7.88,2016,4
2410,2017-01-26,28,Normandie,-4.36,3.56,-0.4,2017,1
2411,2017-03-08,24,Centre-Val de Loire,5.17,13.03,9.1,2017,3
2412,2016-04-17,24,Centre-Val de Loire,4.2,12.07,8.13,2016,4
2413,2017-01-27,75,Nouvelle-Aquitaine,2.33,12.63,7.48,2017,1
2414,2017-03-09,24,Centre-Val de Loire,10.38,14.65,12.52,2017,3
2415,2016-04-18,53,Bretagne,0.52,13.2,6.86,2016,4
2416,2017-01-27,76,Occitanie,3.52,13.1,8.31,2017,1
2417,2017-03-09,32,Hauts-de-France,9.9,13.36,11.63,2017,3
2418,2016-04-18,11,Île-de-France,1.34,14.42,7.88,2016,4
2419,2017-01-27,11,Île-de-France,-1.52,8.94,3.71,2017,1
2420,2017-03-09,27,Bourgogne-Franche-Comté,8.87,12.97,10.92,2017,3
2421,2016-04-19,94,Corse,7.2,20.4,13.8,2016,4
2422,2017-01-27,94,Corse,2.9,15.2,9.05,2017,1
2423,2017-03-10,32,Hauts-de-France,3.72,13.54,8.63,2017,3
2424,2016-04-19,11,Île-de-France,3.24,15.86,9.55,2016,4
2425,2017-01-27,27,Bourgogne-Franche-Comté,-4.77,7.03,1.13,2017,1
2426,2017-03-10,28,Normandie,8.22,13.98,11.1,2017,3
2427,2016-04-19,52,Pays de la Loire,4.2,18.6,11.4,2016,4
2428,2017-01-27,53,Bretagne,0.77,8.57,4.68,2017,1
2429,2017-03-10,52,Pays de la Loire,7.0,18.65,12.82,2017,3
2430,2016-04-20,53,Bretagne,7.88,16.6,12.24,2016,4
2431,2017-01-28,44,Grand Est,-2.31,7.08,2.38,2017,1
2432,2017-03-10,76,Occitanie,4.78,21.69,13.24,2017,3
2433,2016-04-20,52,Pays de la Loire,9.15,18.75,13.95,2016,4
2434,2017-01-29,84,Auvergne-Rhône-Alpes,1.41,10.55,5.98,2017,1
2435,2017-03-10,75,Nouvelle-Aquitaine,5.24,20.48,12.86,2017,3
2436,2016-04-21,75,Nouvelle-Aquitaine,11.61,16.18,13.89,2016,4
2437,2017-01-29,53,Bretagne,2.47,11.12,6.8,2017,1
2438,2017-03-11,84,Auvergne-Rhône-Alpes,1.73,20.66,11.2,2017,3
2439,2016-04-21,53,Bretagne,10.25,18.02,14.14,2016,4
2440,2017-01-30,93,Provence-Alpes-Côte d'Azur,2.27,12.15,7.21,2017,1
2441,2017-03-11,32,Hauts-de-France,3.46,15.02,9.24,2017,3
2442,2016-04-22,75,Nouvelle-Aquitaine,9.43,16.21,12.82,2016,4
2443,2017-01-30,44,Grand Est,0.06,6.96,3.51,2017,1
2444,2017-03-12,32,Hauts-de-France,4.9,14.48,9.69,2017,3
2445,2016-04-23,93,Provence-Alpes-Côte d'Azur,10.98,19.2,15.09,2016,4
2446,2017-01-31,32,Hauts-de-France,4.56,8.2,6.38,2017,1
2447,2017-03-12,27,Bourgogne-Franche-Comté,3.75,17.92,10.83,2017,3
2448,2016-04-23,53,Bretagne,8.65,11.42,10.04,2016,4
2449,2017-01-31,52,Pays de la Loire,10.4,13.8,12.1,2017,1
2450,2017-03-12,44,Grand Est,0.78,16.73,8.75,2017,3
2451,2016-04-23,94,Corse,10.95,19.1,15.02,2016,4
2452,2017-01-31,28,Normandie,9.34,12.44,10.89,2017,1
2453,2017-03-13,93,Provence-Alpes-Côte d'Azur,5.55,17.88,11.72,2017,3
2454,2016-04-23,44,Grand Est,6.03,10.53,8.28,2016,4
2455,2017-02-01,11,Île-de-France,8.32,12.24,10.28,2017,2
2456,2017-03-13,76,Occitanie,8.66,15.58,12.12,2017,3
2457,2016-04-23,32,Hauts-de-France,6.34,10.5,8.42,2016,4
2458,2017-02-01,75,Nouvelle-Aquitaine,6.77,16.42,11.59,2017,2
2459,2017-03-15,93,Provence-Alpes-Côte d'Azur,7.23,19.97,13.6,2017,3
2460,2016-04-23,75,Nouvelle-Aquitaine,10.13,14.98,12.56,2016,4
2461,2017-02-02,27,Bourgogne-Franche-Comté,4.78,15.17,9.98,2017,2
2462,2017-03-15,94,Corse,5.25,19.2,12.22,2017,3
2463,2016-04-24,53,Bretagne,1.72,12.25,6.99,2016,4
2464,2017-02-03,52,Pays de la Loire,6.0,10.0,8.0,2017,2
2465,2017-03-15,24,Centre-Val de Loire,5.52,13.57,9.54,2017,3
2466,2016-04-24,44,Grand Est,0.36,8.6,4.48,2016,4
2467,2017-02-03,93,Provence-Alpes-Côte d'Azur,5.67,12.43,9.05,2017,2
2468,2017-03-15,76,Occitanie,5.7,18.95,12.33,2017,3
2469,2016-04-24,24,Centre-Val de Loire,0.25,10.4,5.32,2016,4
2470,2017-02-03,53,Bretagne,6.55,10.27,8.41,2017,2
2471,2017-03-15,44,Grand Est,3.71,15.35,9.53,2017,3
2472,2016-04-24,84,Auvergne-Rhône-Alpes,4.32,10.1,7.21,2016,4
2473,2017-02-03,24,Centre-Val de Loire,5.13,9.88,7.51,2017,2
2474,2017-03-16,75,Nouvelle-Aquitaine,4.43,22.92,13.68,2017,3
2475,2016-04-25,28,Normandie,2.9,10.88,6.89,2016,4
2476,2017-02-03,28,Normandie,5.2,9.44,7.32,2017,2
2477,2017-03-16,28,Normandie,3.02,18.44,10.73,2017,3
2478,2016-04-25,44,Grand Est,0.27,8.01,4.14,2016,4
2479,2017-02-04,11,Île-de-France,5.0,7.7,6.35,2017,2
2480,2017-03-16,52,Pays de la Loire,5.05,21.3,13.18,2017,3
2481,2016-04-25,76,Occitanie,4.23,15.93,10.08,2016,4
2482,2017-02-04,94,Corse,9.95,17.55,13.75,2017,2
2483,2017-03-16,94,Corse,5.1,18.55,11.82,2017,3
2484,2016-04-27,94,Corse,8.2,20.3,14.25,2016,4
2485,2017-02-05,76,Occitanie,5.75,9.71,7.73,2017,2
2486,2017-03-17,76,Occitanie,5.75,20.16,12.95,2017,3
2487,2016-04-27,27,Bourgogne-Franche-Comté,-0.27,11.65,5.69,2016,4
2488,2017-02-05,24,Centre-Val de Loire,4.05,11.28,7.67,2017,2
2489,2017-03-17,27,Bourgogne-Franche-Comté,3.23,17.38,10.31,2017,3
2490,2016-04-27,24,Centre-Val de Loire,-1.62,12.03,5.21,2016,4
2491,2017-02-05,27,Bourgogne-Franche-Comté,1.28,8.85,5.07,2017,2
2492,2017-03-18,24,Centre-Val de Loire,5.15,11.85,8.5,2017,3
2493,2016-04-27,53,Bretagne,0.85,10.82,5.84,2016,4
2494,2017-02-06,27,Bourgogne-Franche-Comté,4.27,6.48,5.38,2017,2
2495,2017-03-18,76,Occitanie,8.94,14.84,11.89,2017,3
2496,2016-04-28,53,Bretagne,-0.05,12.38,6.16,2016,4
2497,2017-02-06,53,Bretagne,1.93,10.58,6.25,2017,2
2498,2017-03-19,11,Île-de-France,10.62,13.46,12.04,2017,3
2499,2016-04-28,28,Normandie,0.22,12.0,6.11,2016,4
2500,2017-02-07,53,Bretagne,4.57,10.65,7.61,2017,2
2501,2017-03-19,76,Occitanie,5.87,19.16,12.52,2017,3
2502,2016-04-28,94,Corse,9.65,18.7,14.18,2016,4
2503,2017-02-07,75,Nouvelle-Aquitaine,7.04,12.97,10.01,2017,2
2504,2017-03-19,93,Provence-Alpes-Côte d'Azur,10.28,20.08,15.18,2017,3
2505,2016-04-28,11,Île-de-France,0.08,12.88,6.48,2016,4
2506,2017-02-07,27,Bourgogne-Franche-Comté,3.25,7.27,5.26,2017,2
2507,2017-03-20,93,Provence-Alpes-Côte d'Azur,9.85,19.25,14.55,2017,3
2508,2016-04-29,52,Pays de la Loire,2.95,14.45,8.7,2016,4
2509,2017-02-08,76,Occitanie,4.51,8.77,6.64,2017,2
2510,2017-03-20,52,Pays de la Loire,9.0,13.15,11.08,2017,3
2511,2016-04-29,32,Hauts-de-France,4.38,10.66,7.52,2016,4
2512,2017-02-08,28,Normandie,2.92,8.02,5.47,2017,2
2513,2017-03-20,53,Bretagne,9.7,12.7,11.2,2017,3
2514,2016-04-30,44,Grand Est,3.59,12.74,8.16,2016,4
2515,2017-02-09,93,Provence-Alpes-Côte d'Azur,5.3,9.93,7.62,2017,2
2516,2017-03-21,84,Auvergne-Rhône-Alpes,7.56,15.14,11.35,2017,3
2517,2016-05-01,32,Hauts-de-France,1.82,13.8,7.81,2016,5
2518,2017-02-09,52,Pays de la Loire,-0.8,6.9,3.05,2017,2
2519,2017-03-21,53,Bretagne,5.38,11.65,8.51,2017,3
2520,2016-05-01,75,Nouvelle-Aquitaine,2.37,15.37,8.87,2016,5
2521,2017-02-10,32,Hauts-de-France,-0.8,1.22,0.21,2017,2
2522,2017-03-22,11,Île-de-France,3.62,13.16,8.39,2017,3
2523,2016-05-02,84,Auvergne-Rhône-Alpes,4.95,17.15,11.05,2016,5
2524,2017-02-10,52,Pays de la Loire,-0.7,5.75,2.52,2017,2
2525,2017-03-22,44,Grand Est,1.78,10.15,5.96,2017,3
2526,2016-05-03,93,Provence-Alpes-Côte d'Azur,10.58,21.67,16.12,2016,5
2527,2017-02-11,32,Hauts-de-France,-1.26,1.14,-0.06,2017,2
2528,2017-03-22,24,Centre-Val de Loire,1.45,12.07,6.76,2017,3
2529,2016-05-04,53,Bretagne,3.85,18.82,11.34,2016,5
2530,2017-02-11,53,Bretagne,0.3,4.98,2.64,2017,2
2531,2017-03-23,11,Île-de-France,5.2,13.54,9.37,2017,3
2532,2016-05-04,93,Provence-Alpes-Côte d'Azur,8.78,22.37,15.57,2016,5
2533,2017-02-11,11,Île-de-France,-1.24,0.78,-0.23,2017,2
2534,2017-03-23,75,Nouvelle-Aquitaine,4.36,11.34,7.85,2017,3
2535,2016-05-05,24,Centre-Val de Loire,4.28,21.78,13.03,2016,5
2536,2017-02-11,27,Bourgogne-Franche-Comté,0.67,5.15,2.91,2017,2
2537,2017-03-23,94,Corse,8.35,18.55,13.45,2017,3
2538,2016-05-05,84,Auvergne-Rhône-Alpes,2.83,22.61,12.72,2016,5
2539,2017-02-12,11,Île-de-France,-0.72,8.34,3.81,2017,2
2540,2017-03-23,44,Grand Est,2.06,16.1,9.08,2017,3
2541,2016-05-05,32,Hauts-de-France,5.5,19.56,12.53,2016,5
2542,2017-02-12,24,Centre-Val de Loire,-1.65,10.55,4.45,2017,2
2543,2017-03-24,76,Occitanie,3.28,12.01,7.65,2017,3
2544,2016-05-05,93,Provence-Alpes-Côte d'Azur,8.18,22.8,15.49,2016,5
2545,2017-02-12,93,Provence-Alpes-Côte d'Azur,5.87,15.13,10.5,2017,2
2546,2017-03-24,24,Centre-Val de Loire,0.93,13.07,7.0,2017,3
2547,2016-05-05,53,Bretagne,6.4,21.28,13.84,2016,5
2548,2017-02-13,28,Normandie,3.44,11.58,7.51,2017,2
2549,2017-03-24,27,Bourgogne-Franche-Comté,6.08,13.3,9.69,2017,3
2550,2016-05-05,11,Île-de-France,7.06,20.16,13.61,2016,5
2551,2017-02-15,28,Normandie,6.2,13.58,9.89,2017,2
2552,2017-03-24,53,Bretagne,3.5,12.32,7.91,2017,3
2553,2016-05-06,52,Pays de la Loire,9.65,22.35,16.0,2016,5
2554,2017-02-15,32,Hauts-de-France,4.38,15.36,9.87,2017,2
2555,2017-03-26,53,Bretagne,5.9,14.82,10.36,2017,3
2556,2016-05-06,53,Bretagne,9.57,20.7,15.14,2016,5
2557,2017-02-15,84,Auvergne-Rhône-Alpes,4.7,15.98,10.34,2017,2
2558,2017-03-26,32,Hauts-de-France,5.04,16.64,10.84,2017,3
2559,2016-05-06,94,Corse,8.35,22.75,15.55,2016,5
2560,2017-02-15,44,Grand Est,-1.06,15.75,7.34,2017,2
2561,2017-03-26,11,Île-de-France,5.8,17.58,11.69,2017,3
2562,2016-05-07,76,Occitanie,11.42,21.65,16.53,2016,5
2563,2017-02-15,76,Occitanie,7.29,15.88,11.59,2017,2
2564,2017-03-26,24,Centre-Val de Loire,4.9,17.57,11.23,2017,3
2565,2016-05-07,32,Hauts-de-France,11.0,22.84,16.92,2016,5
2566,2017-02-16,75,Nouvelle-Aquitaine,5.58,17.28,11.43,2017,2
2567,2017-03-27,11,Île-de-France,5.86,18.58,12.22,2017,3
2568,2016-05-07,53,Bretagne,12.3,19.18,15.74,2016,5
2569,2017-02-17,93,Provence-Alpes-Côte d'Azur,5.8,14.88,10.34,2017,2
2570,2017-03-27,52,Pays de la Loire,6.3,20.1,13.2,2017,3
2571,2016-05-08,24,Centre-Val de Loire,9.07,24.05,16.56,2016,5
2572,2017-02-17,76,Occitanie,2.74,17.18,9.96,2017,2
2573,2017-03-27,28,Normandie,5.06,17.7,11.38,2017,3
2574,2016-05-08,27,Bourgogne-Franche-Comté,9.42,24.48,16.95,2016,5
2575,2017-02-18,94,Corse,7.75,15.8,11.78,2017,2
2576,2017-03-28,93,Provence-Alpes-Côte d'Azur,6.33,18.9,12.62,2017,3
2577,2016-05-08,76,Occitanie,11.56,18.2,14.88,2016,5
2578,2017-02-19,24,Centre-Val de Loire,-2.8,12.68,4.94,2017,2
2579,2017-03-28,94,Corse,4.75,17.5,11.12,2017,3
2580,2016-05-09,84,Auvergne-Rhône-Alpes,12.69,19.57,16.13,2016,5
2581,2017-02-19,75,Nouvelle-Aquitaine,2.3,14.49,8.39,2017,2
2582,2017-03-28,24,Centre-Val de Loire,6.07,18.38,12.22,2017,3
2583,2016-05-09,44,Grand Est,11.3,22.41,16.86,2016,5
2584,2017-02-20,28,Normandie,7.14,12.2,9.67,2017,2
2585,2017-03-28,11,Île-de-France,6.88,18.5,12.69,2017,3
2586,2016-05-09,94,Corse,14.0,22.15,18.08,2016,5
2587,2017-02-20,24,Centre-Val de Loire,1.75,10.57,6.16,2017,2
2588,2017-03-29,76,Occitanie,6.52,22.73,14.62,2017,3
2589,2016-05-10,84,Auvergne-Rhône-Alpes,13.05,22.37,17.71,2016,5
